clock,horizon,mean_impact_bps,fraction_of_completion,sem_iid,n,n_before_complete_filter,regime,granularity,variant,method,seed,primary
seconds,180.0,0.8449814771554964,1.1036018727740644,0.08889677703930594,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,600.0,0.6913850122865307,0.9029946986955341,0.1592621104227455,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.0,0.5083869433810076,0.6621340459960906,0.022045585552935457,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.0833333333333333,0.8618491640323025,1.1224908142288368,0.02446008550746402,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.1666666666666667,0.8830404907106857,1.1500908520666828,0.025239927375961698,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.25,0.8897555649957837,1.1588367086695028,0.02572333937473484,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.3333333333333333,0.8839301780925796,1.1512495999722199,0.026588339388302924,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.4166666666666665,0.88757771232861,1.1560002267006526,0.027266607366180994,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.5,0.8873459598226056,1.1556983872721065,0.027852650944613287,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.5833333333333333,0.8931216578820594,1.1632207801548282,0.02855805128319918,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.6666666666666665,0.8940862749263132,1.164477118057806,0.029181452132299796,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.75,0.898896491260873,1.1707420468589604,0.029926341390338257,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.8333333333333333,0.8969191537747871,1.1681667201575023,0.03084234373182314,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,1.9166666666666665,0.9020300827585505,1.1748233035550064,0.03133667859349489,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.0,0.9032828223792474,1.1764548984738594,0.031715877720739784,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.083333333333333,0.8923536691343629,1.162220535157563,0.03235016737992954,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.1666666666666665,0.8903232488618685,1.1595760722979187,0.032822430056532834,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.25,0.8848239839547153,1.152413711874652,0.03303721986656828,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.333333333333333,0.8870927999612835,1.1553686664453948,0.033516696990437946,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.4166666666666665,0.8936803244991463,1.1639483995249769,0.03417645297559732,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.5,0.8942734465372975,1.164720894373642,0.034709992530812035,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.583333333333333,0.8933733919413809,1.16354864398647,0.035471579984540785,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.6666666666666665,0.8928174570279308,1.162824582445658,0.03596915631952583,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.75,0.8968355899914919,1.1680578848959906,0.03640150392607138,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.833333333333333,0.8885257951759526,1.157235030111369,0.03695548917950521,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,2.9166666666666665,0.8855906533171248,1.1534122384762548,0.03741671665856335,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
z,3.0,0.8803893188416798,1.1466379090296697,0.03792213911294749,9979,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,0.1,0.7631580632881951,1.0767429940882904,0.023003194632535084,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,1.0,0.8428124363552563,1.1891276916683833,0.024366887319379558,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,5.0,0.8732745792555874,1.2321068601142018,0.02729454961116437,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,15.0,0.8418244578720915,1.1877337485768642,0.03367753694871015,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,30.0,0.8482442836300521,1.1967915083525624,0.04212443083959265,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,60.0,0.8995053562256752,1.2691159761685369,0.05530997616467352,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,180.0,0.816469622894919,1.151960502848049,0.08903784301055698,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,600.0,0.7673795842675654,1.0826991561962405,0.15417908483409382,10138,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.0,0.4664134055622361,0.6572384796908981,0.02153699656744737,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.0833333333333333,0.8159960286263466,1.1498468588005208,0.023982846142489384,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.1666666666666667,0.8387169457336863,1.181863650853935,0.024568307818695272,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.25,0.8551166118426353,1.204972960089786,0.025194349400187468,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.3333333333333333,0.8597546058417721,1.211508510072818,0.026118061099498203,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.4166666666666665,0.8683166777653977,1.223573607402738,0.02649201627980448,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.5,0.8717510671456845,1.2284131185060805,0.02673250617373914,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.5833333333333333,0.8745468934973988,1.2323528094304128,0.027303205313862582,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.6666666666666665,0.8785513547414877,1.237995627558407,0.028272373783145947,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.75,0.8776769484376271,1.2367634728584607,0.029002238100903896,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.8333333333333333,0.8769557879009927,1.2357472618125125,0.02947412840900639,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,1.9166666666666665,0.8808712233070444,1.2412646307022408,0.030057162919383658,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.0,0.8900956190467436,1.2542630303188191,0.030848886160173224,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.083333333333333,0.8873977057154291,1.2504613118539016,0.031199978009706454,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.1666666666666665,0.8801322752514056,1.2402233546778667,0.031600722301518926,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.25,0.8798857194826452,1.239875924829825,0.03242540503181221,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.333333333333333,0.8788559832192901,1.2384248895719636,0.03289320829741895,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.4166666666666665,0.8840755487407144,1.2457799511268788,0.0334576974869176,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.5,0.888232259335152,1.2516373088250565,0.033787979938801435,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.583333333333333,0.8906511790961317,1.2550458882681883,0.03423878180285814,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.6666666666666665,0.8852214908453884,1.247394735860139,0.034306807690758355,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.75,0.878955380315464,1.2385649532913936,0.03457357387703682,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.833333333333333,0.8802583053664822,1.2404009478607394,0.03497097064395577,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,2.9166666666666665,0.8810627779010246,1.241534556584782,0.03527623262573159,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
z,3.0,0.8861417367916824,1.248691484708845,0.0357484625171652,10203,10204,stress,aggressive,threshold_wait5s,time_threshold,23,True
seconds,0.1,0.7941784735653905,1.0573800841583638,0.02433261640146535,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,1.0,0.8685905600963647,1.1564533541316557,0.02541630318716002,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,5.0,0.8950175575754326,1.1916386200996698,0.028123240365142646,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,15.0,0.89550351482457,1.1922856302291227,0.033525927720294245,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,30.0,0.9029096364809736,1.2021462419190596,0.04083790746253916,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,60.0,0.9405090120349977,1.252206564895495,0.053413845223258406,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,180.0,0.9619234444789592,1.2807180332032988,0.0869516253629314,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,600.0,1.1166269426535236,1.4866923870346678,0.154303297308018,10122,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.0,0.4783001525474292,0.6364918452809089,0.022977401524245402,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.0833333333333333,0.8382662402237955,1.1155121386331261,0.02463244207520474,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.1666666666666667,0.8562707753334473,1.1394714447599015,0.025146208193852992,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.25,0.867428275692021,1.1543191464679765,0.025924860851804944,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.3333333333333333,0.8699460502478956,1.1576696429387276,0.026309901204973663,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.4166666666666665,0.8730224597348815,1.1617635357396863,0.02663533480762037,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.5,0.8734172910876169,1.1622889525411213,0.027363207619415734,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.5833333333333333,0.8759692596263686,1.1656849522197286,0.028055737808895267,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.6666666666666665,0.8767878572310203,1.1667742905717076,0.028575583492140576,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.75,0.8832515204493476,1.1753757281986787,0.02885013173655059,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.8333333333333333,0.8829054409490441,1.174915187304872,0.02946378411638064,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,1.9166666666666665,0.8945821283784638,1.1904537906047794,0.029894586649165705,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.0,0.8915324881162144,1.1863955206092047,0.03049148624038496,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.083333333333333,0.8851708140017851,1.1779298036852124,0.03140486054891344,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.1666666666666665,0.8865657742165713,1.1797861292508094,0.03184380078762665,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.25,0.8798101559726181,1.1707961761863876,0.03257694376977575,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.333333333333333,0.890895419949473,1.1855477502481473,0.03330654459316429,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.4166666666666665,0.8973900288502573,1.1941903684485002,0.03420053206278766,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.5,0.9020873845162519,1.200441314762997,0.03467010102440323,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.583333333333333,0.9149558162168563,1.2175658165959269,0.03504891952816578,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.6666666666666665,0.9203508829315468,1.2247452330154238,0.03515159933859552,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.75,0.9252056217759826,1.2312056149931307,0.03566115849448317,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.833333333333333,0.9272718708539363,1.2339552496763568,0.035933652443193485,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,2.9166666666666665,0.9279399682049602,1.2348443117297885,0.03648583234659671,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
z,3.0,0.9340112686668668,1.2429236176084764,0.03692557751088808,10180,10183,stress,aggressive,threshold_wait5s,time_threshold,71,True
seconds,0.1,0.714562506145309,1.050800352406532,0.045979238272711075,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,1.0,0.7928140566375489,1.1658732202472666,0.04711362333586415,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,5.0,0.8618603352214143,1.2674092695701948,0.04975375068899389,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,15.0,0.8187658567477998,1.2040366565693648,0.055085733348705236,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,30.0,0.7734665341794994,1.1374217086688274,0.06116853985053704,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,60.0,0.7799711832719147,1.1469871245698975,0.07152088848077244,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,180.0,0.8680804699273927,1.2765562926575342,0.10993544727039138,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,600.0,1.0908308004086986,1.6041219342290352,0.19452821944756796,6218,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.0,0.4412573990919017,0.646864449156352,0.04483243660465362,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.0833333333333333,0.8078875582832401,1.184328560710019,0.0472145182921043,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.1666666666666667,0.8259572715024562,1.210817986410339,0.048862180542309765,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.25,0.8324461245880848,1.2203303671330867,0.0510743619300533,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.3333333333333333,0.8288095059039825,1.2149992398891591,0.052295489081643436,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.4166666666666665,0.8063608785789059,1.1820905136472055,0.05334830747374619,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.5,0.7747611142915407,1.1357666125380483,0.05387110449246085,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.5833333333333333,0.7665744080296807,1.1237652517736028,0.05503465228650138,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.6666666666666665,0.7635401508521883,1.1193171607007808,0.05594296670017453,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.75,0.7700964403368707,1.128928400296415,0.056651912141978816,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.8333333333333333,0.7865714717923699,1.1530800908272187,0.05822249410683891,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,1.9166666666666665,0.7782885012258637,1.1409376107149127,0.058992919905196985,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.0,0.7827023882072388,1.147408179994253,0.05990944052166391,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.083333333333333,0.7938779744283961,1.1637911107730357,0.06049625747324979,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.1666666666666665,0.7969714019398998,1.1683259430214057,0.061378281896299486,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.25,0.7906464196518076,1.1590537898696842,0.06249585722364029,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.333333333333333,0.784277877914477,1.1497177804309175,0.06413347083888572,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.4166666666666665,0.7853195147019274,1.1512447753507122,0.06567669351804631,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.5,0.7722003905417739,1.1320127011900611,0.06736389755930922,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.583333333333333,0.7565241332588217,1.1090319793867804,0.06815445357591955,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.6666666666666665,0.7668337633127745,1.1241454555111028,0.06997089233275525,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.75,0.7726760786832851,1.1327100396330245,0.0712334699934708,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.833333333333333,0.7794783001570883,1.1426818049920793,0.07245661952695795,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,2.9166666666666665,0.7804376815838214,1.1440882170758464,0.07355863028203007,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
z,3.0,0.7928833027369808,1.162332964672635,0.07492575341822391,6256,6260,stress,aggressive,threshold_wait20s,time_threshold,7,False
seconds,0.1,0.6713413660468661,1.0535941260648998,0.04383140484399329,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,1.0,0.7366702411147632,1.1561203854540152,0.045102629553933016,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,5.0,0.7738385832652489,1.2144518825817945,0.04794994406323506,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,15.0,0.7332609331574642,1.1507698633211279,0.05361694405964065,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,30.0,0.7224281279024538,1.1337690042012876,0.05993987005608935,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,60.0,0.7555125421863033,1.1856912397682942,0.07342671861162355,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,180.0,0.6551849382734626,1.0282384452426616,0.10864695819020027,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,600.0,0.7411119330186631,1.1630911170913267,0.18880943689439805,6289,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.0,0.3909282708373227,0.6126067917809163,0.04252894386326932,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.0833333333333333,0.7416980676364406,1.1622829751137185,0.046125990429162114,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.1666666666666667,0.7472097259035497,1.1709200564922906,0.04715899596249847,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.25,0.7495349051689817,1.1745637443920192,0.04875134833724636,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.3333333333333333,0.7565821379377079,1.18560715818283,0.0500975431649695,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.4166666666666665,0.762128847914105,1.1942991675795969,0.051784202122754114,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.5,0.7631857024893648,1.195955318692286,0.05331228557493596,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.5833333333333333,0.7414928976558526,1.161961462107487,0.05432529485184281,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.6666666666666665,0.73662723117198,1.1543366865235245,0.05487728497265336,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.75,0.7314925595961096,1.1462903646900964,0.05588494988304257,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.8333333333333333,0.7227643503999759,1.1326127654154683,0.05763760709460645,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,1.9166666666666665,0.720926953909042,1.129733460812786,0.059062926710952764,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.0,0.734886718161086,1.1516092038337384,0.060001123043209946,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.083333333333333,0.7539800345045329,1.18152951439241,0.060994226872316606,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.1666666666666665,0.7444364442649243,1.166574166736852,0.06254783103395764,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.25,0.7438163354913926,1.1656024210877212,0.06406067204438123,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.333333333333333,0.7329164967653079,1.1485217550652456,0.06477695533350664,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.4166666666666665,0.7376719438061773,1.155973810525321,0.06510124265040063,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.5,0.7262507386394168,1.138076133694493,0.06613674469629609,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.583333333333333,0.7159270816060315,1.1218983770919257,0.0670313082133587,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.6666666666666665,0.718578632667379,1.1260535081226293,0.06771308929199203,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.75,0.7043825353919779,1.1038074178384292,0.06934755212001455,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.833333333333333,0.7013839555865181,1.0991084730663174,0.07038554882757769,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,2.9166666666666665,0.7079987697297457,1.1094742623243574,0.07123952549715827,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
z,3.0,0.7083318877619736,1.1099962771905896,0.0723194003781681,6322,6325,stress,aggressive,threshold_wait20s,time_threshold,23,False
seconds,0.1,0.6786624553578925,1.043608062140729,0.0423814711012475,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,1.0,0.7430190820619031,1.142571978518081,0.04361718718825776,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,5.0,0.7801017126305542,1.1995955134452079,0.04636604220963558,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,15.0,0.7156938063415103,1.100552742273486,0.051658996820404764,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,30.0,0.6423848479540266,0.9878224455017692,0.058323438352871786,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,60.0,0.6216487843505428,0.9559357203959188,0.07129311251655636,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,180.0,0.5142287080016881,0.7907513097534894,0.10897671074105197,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,600.0,0.39906889009917373,0.6136651700253908,0.19036284131789405,6262,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.0,0.41101165732751804,0.6303545184256472,0.041250360626940374,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.0833333333333333,0.760469647488105,1.1663062832247109,0.04502403502835122,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.1666666666666667,0.769414511619429,1.1800247153454586,0.04641764891729172,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.25,0.7764262634298766,1.190778399230081,0.04801169464670796,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.3333333333333333,0.7951053355436057,1.2194258531330857,0.04918362079339289,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.4166666666666665,0.7788115628024178,1.1944366512783462,0.05016778581521193,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.5,0.7677183749305999,1.1774234085294357,0.05152250896356855,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.5833333333333333,0.7590967146229808,1.1642006630565305,0.053064372448240756,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.6666666666666665,0.75355701298054,1.1557046121567869,0.05481847139227055,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.75,0.7412905491579315,1.136891956219088,0.05564203878454779,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.8333333333333333,0.7240798839574025,1.1104965477656983,0.05732032752437139,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,1.9166666666666665,0.7092015825790707,1.0876782059178987,0.05854557554252356,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.0,0.7036844913737506,1.07921683187208,0.059381896109981076,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.083333333333333,0.702983789527576,1.0781421894211158,0.06009960386738821,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.1666666666666665,0.7117338851754378,1.0915619117816693,0.061642389424065816,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.25,0.7117327643766604,1.0915601928509262,0.06359421248115983,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.333333333333333,0.7224896171378957,1.1080576099465218,0.06509891767872239,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.4166666666666665,0.7085475988628552,1.0866752134646585,0.06559405614774165,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.5,0.693453587450068,1.063526044516302,0.06593186557793046,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.583333333333333,0.67347916266669,1.0328919525369538,0.06675463581955506,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.6666666666666665,0.6691961337053927,1.026323217538398,0.0675500399354123,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.75,0.6761271680522921,1.0369531078104637,0.06884728444123187,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.833333333333333,0.6688326855550328,1.0257658095434947,0.06943677657461497,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,2.9166666666666665,0.6635168319815867,1.0176130667694847,0.0702302636042787,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
z,3.0,0.6658584697479718,1.0212043565060207,0.07099285385921916,6294,6300,stress,aggressive,threshold_wait20s,time_threshold,71,False
seconds,0.1,0.9721868391264661,0.9816957843855414,0.008766716821469839,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,1.0,0.9815742877069953,0.9911750514633821,0.009275479785158573,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,5.0,1.1408081167299096,1.1519663442397992,0.012581016068945534,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,15.0,1.268966798988676,1.2813785446959203,0.018629644389833916,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,30.0,1.3148864056470528,1.3277472903556284,0.024936649643416384,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,60.0,1.3579866662269608,1.3712691139540962,0.03415581075500749,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,180.0,1.2926790487999498,1.3053227236758995,0.05663326490588787,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
seconds,600.0,1.2795659622173396,1.2920813781851523,0.10062220829343847,27948,28138,stress,aggressive,local_run_1s,local_runs,7,True
z,1.0,0.5864764939277476,0.5924030438776201,0.007442230756706314,28137,28138,stress,aggressive,local_run_1s,local_runs,7,True
z,1.0833333333333333,0.8906897882632022,0.8996905198775771,0.008528367110009125,28137,28138,stress,aggressive,local_run_1s,local_runs,7,True
z,1.1666666666666667,0.9092278186430537,0.9184158835336229,0.008601524117380457,28137,28138,stress,aggressive,local_run_1s,local_runs,7,True
z,1.25,0.9208269748972858,0.930132253315812,0.008696293470940173,28137,28138,stress,aggressive,local_run_1s,local_runs,7,True
